Num,Municipality Name,Municipality Code,County,Latitude,Longitude,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
346,KEYPORT BOROUGH,1324,Monmouth,40.43,-74.2,"$129,379.57 ","$139,878.00 ","$170,198.00 ","$202,494.00 ","$244,707.00 ","$268,675.00 ","$314,103.00 ","$296,155.00 ","$281,181.00 ","$226,737.00 ","$256,348.00 ","$318,858.00 ","$228,514.00 ","$233,739.00 ","$252,329.00 ","$247,074.00 ","$241,452.00 ","$270,658.00 ","$282,198.00 ","$309,679 "
347,LITTLE SILVER BOROUGH,1325,Monmouth,40.34,-74.03,"$332,948.26 ","$391,662.00 ","$464,527.00 ","$638,332.00 ","$572,320.00 ","$642,248.00 ","$655,132.00 ","$684,796.00 ","$629,219.00 ","$631,288.00 ","$637,851.00 ","$634,752.00 ","$614,822.00 ","$605,264.00 ","$595,443.00 ","$678,844.00 ","$623,024.00 ","$693,495.00 ","$712,531.00 ","$702,315 "
348,LOCH ARBOUR VILLAGE,1326,Monmouth,40.23,-74,"$483,937.50 ","$350,983.00 ","$410,000.00 ","$652,944.00 ","$758,750.00 ","$1,246,667.00 ","$1,438,750.00 ","$1,130,600.00 ","$900,000.00 ","$975,667.00 ","$720,000.00 ","$999,999.00 ", N/A ,"$1,525,000.00 ","$889,000.00 ","$1,178,500.00 ","$950,000.00 ","$818,000.00 ", N/A ,N/A
349,LONG BRANCH CITY,1327,Monmouth,40.3,-73.99,"$163,171.59 ","$173,938.00 ","$216,629.00 ","$279,404.00 ","$332,896.00 ","$376,369.00 ","$488,696.00 ","$514,362.00 ","$575,920.00 ","$492,427.00 ","$443,421.00 ","$404,603.00 ","$480,539.00 ","$371,175.00 ","$409,333.00 ","$397,774.00 ","$446,480.00 ","$455,111.00 ","$498,000.00 ","$481,007 "
350,MANALAPAN,1328,Monmouth,40.2823,-74.3465,"$214,757.41 ","$239,441.00 ","$266,268.00 ","$303,245.00 ","$325,803.00 ","$367,549.00 ","$419,887.00 ","$394,477.00 ","$420,835.00 ","$389,067.00 ","$380,885.00 ","$380,717.00 ","$340,639.00 ","$357,017.00 ","$396,560.00 ","$391,384.00 ","$412,516.00 ","$394,048.00 ","$421,919.00 ","$458,991 "
351,MANASQUAN BOROUGH,1329,Monmouth,40.11,-74.04,"$249,348.25 ","$310,498.00 ","$352,091.00 ","$449,914.00 ","$529,485.00 ","$577,490.00 ","$680,690.00 ","$724,460.00 ","$681,260.00 ","$594,313.00 ","$731,600.00 ","$580,376.00 ","$602,337.00 ","$584,675.00 ","$588,974.00 ","$594,416.00 ","$607,718.00 ","$670,648.00 ","$744,270.00 ","$753,334 "
352,MARLBORO,1330,Monmouth,40.3429,-74.2571,"$265,824.96 ","$312,356.00 ","$343,100.00 ","$387,914.00 ","$441,650.00 ","$495,376.00 ","$544,460.00 ","$537,118.00 ","$524,957.00 ","$526,839.00 ","$505,602.00 ","$473,422.00 ","$476,798.00 ","$465,704.00 ","$510,327.00 ","$499,102.00 ","$466,930.00 ","$524,825.00 ","$548,166.00 ","$550,101 "
353,MATAWAN BOROUGH,1331,Monmouth,40.41,-74.24,"$169,262.77 ","$190,410.00 ","$209,566.00 ","$237,132.00 ","$270,540.00 ","$333,894.00 ","$370,773.00 ","$355,175.00 ","$345,250.00 ","$319,367.00 ","$317,160.00 ","$308,824.00 ","$306,535.00 ","$305,341.00 ","$303,826.00 ","$796,666.00 ","$346,833.00 ","$301,581.00 ","$364,483.00 ","$346,154 "
354,MIDDLETOWN,1332,Monmouth,40.4102,-74.1172,"$233,824.91 ","$259,507.00 ","$286,448.00 ","$329,525.00 ","$375,921.00 ","$437,081.00 ","$439,753.00 ","$450,834.00 ","$451,079.00 ","$346,130.00 ","$408,882.00 ","$393,060.00 ","$395,938.00 ","$405,469.00 ","$433,368.00 ","$414,251.00 ","$420,362.00 ","$449,706.00 ","$428,889.00 ","$445,713 "
355,MILLSTONE,1333,Monmouth,40.1824,-74.4213,"$330,417.95 ","$361,531.00 ","$365,867.00 ","$440,842.00 ","$513,229.00 ","$605,046.00 ","$615,567.00 ","$673,498.00 ","$572,059.00 ","$573,192.00 ","$568,831.00 ","$540,991.00 ","$509,245.00 ","$498,884.00 ","$531,557.00 ","$534,945.00 ","$560,714.00 ","$561,036.00 ","$594,921.00 ","$597,680 "
356,MONMOUTH BEACH BOROUGH,1334,Monmouth,40.34,-73.99,"$256,814.58 ","$286,142.00 ","$288,273.00 ","$396,172.00 ","$465,153.00 ","$678,024.00 ","$670,174.00 ","$650,603.00 ","$618,989.00 ","$616,210.00 ","$566,590.00 ","$655,405.00 ","$553,173.00 ","$645,332.00 ","$600,108.00 ","$696,689.00 ","$677,216.00 ","$668,075.00 ","$692,551.00 ","$748,207 "
357,NEPTUNE,1335,Monmouth,40.2089,-74.0526,"$145,749.09 ","$159,621.00 ","$183,037.00 ","$229,100.00 ","$288,081.00 ","$303,680.00 ","$355,434.00 ","$361,137.00 ","$359,742.00 ","$325,053.00 ","$345,567.00 ","$320,540.00 ","$330,058.00 ","$310,152.00 ","$325,257.00 ","$334,335.00 ","$331,779.00 ","$380,087.00 ","$400,604.00 ","$346,784 "
358,NEPTUNE CITY BOROUGH,1336,Monmouth,40.2,-74.03,"$117,105.56 ","$130,394.00 ","$147,071.00 ","$178,440.00 ","$236,900.00 ","$253,364.00 ","$292,777.00 ","$299,570.00 ","$291,181.00 ","$256,093.00 ","$248,094.00 ","$243,841.00 ","$223,876.00 ","$240,231.00 ","$229,610.00 ","$244,626.00 ","$284,842.00 ","$272,504.00 ","$283,367.00 ","$306,093 "
359,OCEAN,1337,Monmouth,40.2544,-74.0319,"$213,429.32 ","$257,496.00 ","$292,348.00 ","$339,735.00 ","$391,825.00 ","$472,547.00 ","$504,000.00 ","$495,151.00 ","$467,536.00 ","$436,775.00 ","$418,043.00 ","$405,013.00 ","$386,659.00 ","$386,884.00 ","$407,474.00 ","$405,487.00 ","$451,758.00 ","$480,098.00 ","$495,981.00 ","$573,075 "
360,OCEANPORT BOROUGH,1338,Monmouth,40.32,-74.02,"$260,671.29 ","$281,808.00 ","$328,124.00 ","$432,147.00 ","$457,840.00 ","$527,838.00 ","$548,424.00 ","$651,629.00 ","$639,369.00 ","$487,124.00 ","$497,280.00 ","$544,419.00 ","$513,116.00 ","$444,800.00 ","$521,287.00 ","$504,742.00 ","$514,690.00 ","$528,111.00 ","$498,610.00 ","$550,027 "
361,RED BANK BOROUGH,1339,Monmouth,40.35,-74.07,"$191,933.37 ","$219,833.00 ","$264,701.00 ","$296,973.00 ","$328,993.00 ","$363,545.00 ","$436,152.00 ","$413,431.00 ","$429,871.00 ","$361,550.00 ","$574,369.00 ","$457,661.00 ","$385,383.00 ","$414,107.00 ","$428,982.00 ","$374,139.00 ","$389,025.00 ","$401,218.00 ","$428,448.00 ","$395,834 "
362,ROOSEVELT BOROUGH,1340,Monmouth,40.22,-74.47,"$102,923.08 ","$123,711.00 ","$120,213.00 ","$148,771.00 ","$203,667.00 ","$229,064.00 ","$274,406.00 ", N/A ,"$306,400.00 ","$269,857.00 ", N/A ,"$215,000.00 ","$204,613.00 ","$251,250.00 ","$232,688.00 ","$222,285.00 ","$260,000.00 ","$263,333.00 ","$273,667.00 ","$252,500 "
363,RUMSON BOROUGH,1341,Monmouth,40.36,-74,"$643,421.38 ","$670,950.00 ","$850,319.00 ","$839,638.00 ","$1,096,614.00 ","$1,345,990.00 ","$1,257,116.00 ","$1,464,260.00 ","$1,354,456.00 ","$1,125,438.00 ","$1,303,569.00 ","$1,478,843.00 ","$1,251,369.00 ","$1,141,629.00 ","$1,008,330.00 ","$1,246,850.00 ","$1,351,074.00 ","$1,497,197.00 ","$1,470,482.00 ","$1,307,237 "
364,SEA BRIGHT BOROUGH,1342,Monmouth,40.36,-73.98,"$185,729.31 ","$200,485.00 ","$233,723.00 ","$330,632.00 ","$418,769.00 ","$484,839.00 ","$570,259.00 ","$733,565.00 ","$557,016.00 ","$530,439.00 ","$665,393.00 ","$644,648.00 ","$507,071.00 ","$565,750.00 ","$634,135.00 ","$562,226.00 ","$639,900.00 ","$519,193.00 ","$483,109.00 ","$551,357 "
365,SEA GIRT BOROUGH,1343,Monmouth,40.13,-74.03,"$625,304.35 ","$915,621.00 ","$865,553.00 ","$968,782.00 ","$1,231,424.00 ","$1,190,000.00 ","$1,630,500.00 ","$1,368,926.00 ","$1,427,297.00 ","$1,427,595.00 ","$1,128,517.00 ","$1,447,452.00 ","$1,734,539.00 ","$1,647,563.00 ","$1,590,908.00 ","$1,797,831.00 ","$1,308,523.00 ","$1,508,389.00 ","$2,041,588.00 ","$1,339,083 "
366,SHREWSBURY BOROUGH,1344,Monmouth,40.32,-74.06,"$331,716.69 ","$353,231.00 ","$448,805.00 ","$440,738.00 ","$471,994.00 ","$515,269.00 ","$660,682.00 ","$578,862.00 ","$566,541.00 ","$515,860.00 ","$564,119.00 ","$489,417.00 ","$463,358.00 ","$471,615.00 ","$572,071.00 ","$557,967.00 ","$532,494.00 ","$507,250.00 ","$539,913.00 ","$501,667 "
367,SHREWSBURY,1345,Monmouth,40.3291,-74.0632,"$82,596.67 ","$109,531.00 ","$107,133.00 ","$146,165.00 ","$174,723.00 ","$193,958.00 ","$241,445.00 ","$230,083.00 ","$219,833.00 ","$206,125.00 ","$176,250.00 ","$190,000.00 ", $-   ,"$142,750.00 ","$149,600.00 ","$156,500.00 ","$168,000.00 ","$154,214.00 ", N/A ,N/A
368,LAKE COMO BOROUGH,1346,Monmouth,40.17,-74.03,"$113,039.71 ","$126,416.00 ","$151,498.00 ","$228,960.00 ","$276,314.00 ","$337,940.00 ","$383,826.00 ","$352,192.00 ","$337,924.00 ","$436,139.00 ","$346,229.00 ","$410,100.00 ","$362,005.00 ","$330,765.00 ","$393,333.00 ","$382,010.00 ","$373,273.00 ","$365,527.00 ","$480,341.00 ","$441,574 "
369,SPRING LAKE BOROUGH,1347,Monmouth,40.15,-74.03,"$697,523.67 ","$1,073,204.00 ","$1,328,487.00 ","$1,403,449.00 ","$1,204,791.00 ","$1,606,156.00 ","$1,488,123.00 ","$1,826,323.00 ","$1,878,959.00 ","$1,468,680.00 ","$1,681,125.00 ","$1,811,335.00 ","$1,569,052.00 ","$1,250,608.00 ","$1,699,341.00 ","$1,868,578.00 ","$1,709,201.00 ","$1,517,000.00 ","$2,515,044.00 ","$1,798,752 "
370,SPRING LAKE HEIGHTS BOROUGH,1348,Monmouth,40.15,-74.04,"$221,885.29 ","$270,876.00 ","$320,867.00 ","$340,337.00 ","$380,411.00 ","$469,862.00 ","$492,777.00 ","$540,882.00 ","$446,941.00 ","$410,652.00 ","$438,027.00 ","$392,472.00 ","$377,878.00 ","$428,051.00 ","$445,800.00 ","$495,252.00 ","$462,625.00 ","$443,812.00 ","$536,939.00 ","$508,864 "
371,TINTON FALLS BOROUGH,1349,Monmouth,40.27,-74.09,"$161,518.86 ","$177,878.00 ","$205,943.00 ","$242,858.00 ","$282,518.00 ","$321,770.00 ","$353,488.00 ","$367,215.00 ","$369,553.00 ","$364,688.00 ","$315,904.00 ","$341,401.00 ","$329,766.00 ","$318,418.00 ","$340,069.00 ","$336,121.00 ","$324,718.00 ","$349,544.00 ","$328,033.00 ","$374,952 "
372,UNION BEACH BOROUGH,1350,Monmouth,40.45,-74.17,"$123,593.52 ","$136,373.00 ","$150,197.00 ","$183,452.00 ","$204,534.00 ","$243,243.00 ","$277,141.00 ","$283,081.00 ","$268,302.00 ","$238,335.00 ","$256,747.00 ","$232,219.00 ","$226,031.00 ","$227,773.00 ","$207,303.00 ","$221,266.00 ","$256,433.00 ","$318,344.00 ","$278,947.00 ","$323,032 "
373,UPPER FREEHOLD,1351,Monmouth,40.1536,-74.5275,"$244,687.58 ","$238,941.00 ","$344,833.00 ","$378,176.00 ","$443,883.00 ","$484,858.00 ","$569,538.00 ","$511,935.00 ","$553,431.00 ","$509,406.00 ","$494,514.00 ","$452,078.00 ","$469,149.00 ","$466,361.00 ","$467,542.00 ","$498,614.00 ","$486,118.00 ","$484,426.00 ","$495,348.00 ","$531,692 "
374,WALL,1352,Monmouth,40.1522,-74.0738,"$257,321.87 ","$279,541.00 ","$332,156.00 ","$380,144.00 ","$435,182.00 ","$500,903.00 ","$515,165.00 ","$517,778.00 ","$492,706.00 ","$523,621.00 ","$512,518.00 ","$458,407.00 ","$455,676.00 ","$444,628.00 ","$458,014.00 ","$501,635.00 ","$491,385.00 ","$510,866.00 ","$532,672.00 ","$526,096 "
375,WEST LONG BRANCH BOROUGH,1353,Monmouth,40.29,-74.02,"$236,511.29 ","$248,768.00 ","$284,846.00 ","$359,228.00 ","$412,179.00 ","$477,413.00 ","$523,107.00 ","$458,450.00 ","$453,437.00 ","$404,062.00 ","$390,655.00 ","$366,230.00 ","$401,788.00 ","$386,378.00 ","$372,727.00 ","$424,619.00 ","$442,386.00 ","$542,351.00 ","$513,338.00 ","$621,255 "
376,BOONTON TOWN,1401,Morris,40.9,-74.4,"$213,377.34 ","$243,327.00 ","$287,879.00 ","$312,348.00 ","$346,026.00 ","$397,083.00 ","$430,407.00 ","$448,097.00 ","$414,620.00 ","$408,117.00 ","$386,383.00 ","$384,344.00 ","$353,459.00 ","$370,785.00 ","$364,832.00 ","$379,240.00 ","$404,220.00 ","$393,893.00 ","$395,788.00 ","$407,506 "
377,BOONTON,1402,Morris,40.9128,-74.4152,"$365,654.95 ","$361,885.00 ","$463,592.00 ","$473,512.00 ","$504,032.00 ","$532,922.00 ","$626,132.00 ","$976,243.00 ","$708,524.00 ","$544,768.00 ","$649,813.00 ","$636,297.00 ","$575,782.00 ","$558,273.00 ","$495,857.00 ","$573,474.00 ","$585,446.00 ","$645,208.00 ","$635,128.00 ","$558,047 "
378,BULTER BOROUGH,1403,Morris,40.9931,-74.3589,"$187,189.44 ","$219,791.00 ","$240,884.00 ","$283,820.00 ","$298,535.00 ","$342,078.00 ","$381,353.00 ","$352,095.00 ","$376,682.00 ","$352,807.00 ","$330,843.00 ","$331,588.00 ","$298,587.00 ","$296,210.00 ","$297,257.00 ","$321,156.00 ","$316,439.00 ","$313,438.00 ","$323,537.00 ","$341,540 "
379,CHATHAM BOROUGH,1404,Morris,40.74,-74.38,"$411,075.64 ","$422,708.00 ","$511,817.00 ","$538,197.00 ","$598,302.00 ","$653,006.00 ","$765,557.00 ","$795,696.00 ","$729,546.00 ","$739,691.00 ","$724,177.00 ","$764,979.00 ","$748,735.00 ","$723,940.00 ","$806,347.00 ","$776,879.00 ","$812,974.00 ","$777,860.00 ","$858,050.00 ","$830,281 "
380,CHATHAM,1405,Morris,40.7332,-74.3974,"$404,414.62 ","$466,115.00 ","$475,853.00 ","$543,672.00 ","$538,652.00 ","$663,063.00 ","$787,708.00 ","$811,052.00 ","$763,000.00 ","$836,023.00 ","$748,595.00 ","$877,398.00 ","$836,826.00 ","$853,742.00 ","$878,963.00 ","$922,512.00 ","$942,917.00 ","$944,498.00 ","$1,017,508.00 ","$1,058,411 "
381,CHESTER BOROUGH,1406,Morris,40.79,-74.69,"$353,480.77 ","$560,264.00 ","$534,833.00 ","$531,662.00 ","$651,364.00 ","$583,271.00 ","$540,433.00 ","$565,854.00 ","$598,222.00 ","$664,100.00 ","$308,000.00 ","$440,917.00 ","$501,500.00 ","$536,550.00 ","$611,225.00 ","$542,513.00 ","$491,625.00 ","$494,800.00 ","$543,000.00 ","$544,611 "
382,CHESTER,1407,Morris,40.7865,-74.688,"$510,972.73 ","$573,799.00 ","$595,473.00 ","$665,665.00 ","$759,932.00 ","$775,034.00 ","$891,339.00 ","$852,930.00 ","$1,050,333.00 ","$822,129.00 ","$592,158.00 ","$803,510.00 ","$693,939.00 ","$686,312.00 ","$712,365.00 ","$735,749.00 ","$800,415.00 ","$690,540.00 ","$754,095.00 ","$744,581 "
383,DENVILLE,1408,Morris,40.8861,-74.487,"$264,400.83 ","$282,598.00 ","$340,057.00 ","$342,906.00 ","$387,227.00 ","$403,218.00 ","$464,256.00 ","$482,609.00 ","$483,556.00 ","$441,169.00 ","$412,686.00 ","$416,231.00 ","$406,945.00 ","$450,000.00 ","$435,955.00 ","$428,499.00 ","$433,558.00 ","$436,109.00 ","$470,433.00 ","$445,444 "
384,DOVER TOWN,1409,Morris,40.89,-74.56,"$156,453.83 ","$172,683.00 ","$190,903.00 ","$236,790.00 ","$271,357.00 ","$310,261.00 ","$344,563.00 ","$363,770.00 ","$318,731.00 ","$285,491.00 ","$262,748.00 ","$253,501.00 ","$260,474.00 ","$219,636.00 ","$239,931.00 ","$264,436.00 ","$266,976.00 ","$267,004.00 ","$261,431.00 ","$263,568 "
385,EAST HANOVER,1410,Morris,40.82,-74.3647,"$297,688.76 ","$329,937.00 ","$364,406.00 ","$420,051.00 ","$472,151.00 ","$515,857.00 ","$552,243.00 ","$566,882.00 ","$507,790.00 ","$461,500.00 ","$475,330.00 ","$503,541.00 ","$482,298.00 ","$472,192.00 ","$484,806.00 ","$515,320.00 ","$501,933.00 ","$544,439.00 ","$523,818.00 ","$503,253 "
386,FLORHAM PARK BOROUGH,1411,Morris,40.78,-74.4,"$328,100.00 ","$388,214.00 ","$381,762.00 ","$457,410.00 ","$521,348.00 ","$570,830.00 ","$630,729.00 ","$638,202.00 ","$575,787.00 ","$638,707.00 ","$557,869.00 ","$569,346.00 ","$552,502.00 ","$603,801.00 ","$666,547.00 ","$677,466.00 ","$623,728.00 ","$636,068.00 ","$661,833.00 ","$700,512 "
387,HANOVER,1412,Morris,40.8199,-74.4279,"$260,416.13 ","$291,656.00 ","$328,430.00 ","$364,812.00 ","$402,872.00 ","$478,500.00 ","$502,334.00 ","$509,705.00 ","$504,906.00 ","$471,581.00 ","$457,715.00 ","$429,132.00 ","$429,710.00 ","$445,992.00 ","$442,967.00 ","$462,196.00 ","$466,692.00 ","$476,752.00 ","$468,478.00 ","$499,045 "
388,HARDING,1413,Morris,40.7378,-74.4953,"$998,745.45 ","$970,023.00 ","$1,079,504.00 ","$1,044,951.00 ","$1,146,657.00 ","$1,317,336.00 ","$1,445,470.00 ","$1,568,771.00 ","$1,715,615.00 ","$1,363,008.00 ","$1,145,528.00 ","$1,045,137.00 ","$1,185,276.00 ","$1,089,167.00 ","$1,396,325.00 ","$1,264,974.00 ","$1,116,286.00 ","$1,020,069.00 ","$1,451,490.00 ","$1,231,781 "
389,JEFFERSON,1414,Morris,41.0194,-74.5499,"$180,401.94 ","$196,310.00 ","$231,892.00 ","$263,044.00 ","$284,452.00 ","$319,899.00 ","$394,405.00 ","$383,397.00 ","$372,381.00 ","$364,125.00 ","$343,837.00 ","$356,389.00 ","$308,588.00 ","$311,201.00 ","$310,131.00 ","$321,685.00 ","$335,112.00 ","$348,138.00 ","$318,018.00 ","$354,382 "
390,KINNELON BOROUGH,1415,Morris,40.98,-74.39,"$401,070.72 ","$511,348.00 ","$480,342.00 ","$528,572.00 ","$540,261.00 ","$654,532.00 ","$744,141.00 ","$753,698.00 ","$700,375.00 ","$709,780.00 ","$559,587.00 ","$616,363.00 ","$601,852.00 ","$598,753.00 ","$613,776.00 ","$548,869.00 ","$616,590.00 ","$568,426.00 ","$600,707.00 ","$626,951 "
391,LINCOLN PARK BOROUGH,1416,Morris,40.92,-74.3,"$183,132.83 ","$206,507.00 ","$234,283.00 ","$274,511.00 ","$294,510.00 ","$352,513.00 ","$371,440.00 ","$386,165.00 ","$366,609.00 ","$330,003.00 ","$329,564.00 ","$327,070.00 ","$300,000.00 ","$312,651.00 ","$309,393.00 ","$326,864.00 ","$333,797.00 ","$304,034.00 ","$332,407.00 ","$336,550 "
392,MADISON BOROUGH,1417,Morris,40.76,-74.42,"$442,785.91 ","$521,024.00 ","$539,263.00 ","$598,467.00 ","$581,789.00 ","$702,695.00 ","$819,615.00 ","$761,795.00 ","$737,351.00 ","$683,489.00 ","$691,749.00 ","$748,224.00 ","$733,600.00 ","$752,075.00 ","$828,914.00 ","$778,146.00 ","$783,290.00 ","$817,277.00 ","$827,039.00 ","$844,128 "
393,MENDHAM BOROUGH,1418,Morris,40.77,-74.6,"$434,106.73 ","$482,855.00 ","$626,769.00 ","$663,503.00 ","$657,107.00 ","$745,000.00 ","$867,939.00 ","$940,805.00 ","$770,090.00 ","$645,460.00 ","$552,587.00 ","$640,006.00 ","$654,810.00 ","$620,242.00 ","$657,317.00 ","$646,546.00 ","$712,218.00 ","$682,912.00 ","$675,194.00 ","$677,928 "
394,LONG HILL,1430,Morris,40.6848,-74.492,"$322,881.20 ","$699,215.00 ","$692,295.00 ","$776,616.00 ","$820,173.00 ","$948,612.00 ","$1,042,396.00 ","$1,161,863.00 ","$1,024,889.00 ","$1,123,915.00 ","$927,452.00 ","$977,217.00 ","$878,254.00 ","$851,159.00 ","$980,012.00 ","$947,524.00 ","$984,329.00 ","$924,583.00 ","$919,654.00 ","$912,557 "
395,MENDHAM,1419,Morris,40.7828,-74.5953,"$642,351.11 ","$186,016.00 ","$221,840.00 ","$234,260.00 ","$280,013.00 ","$314,223.00 ","$359,733.00 ","$358,149.00 ","$330,242.00 ","$336,835.00 ","$314,500.00 ","$247,667.00 ","$260,929.00 ","$288,524.00 ","$248,493.00 ","$256,265.00 ","$266,694.00 ","$277,057.00 ","$318,188.00 ","$302,556 "
396,MINE HILL,1420,Morris,40.8788,-74.601,"$164,807.89 ","$369,054.00 ","$403,186.00 ","$452,848.00 ","$515,848.00 ","$609,513.00 ","$633,658.00 ","$641,873.00 ","$646,006.00 ","$628,532.00 ","$576,915.00 ","$573,222.00 ","$581,725.00 ","$551,207.00 ","$559,253.00 ","$613,108.00 ","$612,517.00 ","$615,807.00 ","$600,684.00 ","$610,201 "
397,MONTVILLE,1421,Morris,40.9062,-74.3674,"$331,530.83 ","$407,317.00 ","$416,272.00 ","$443,938.00 ","$487,214.00 ","$551,123.00 ","$629,752.00 ","$604,107.00 ","$592,698.00 ","$537,412.00 ","$532,438.00 ","$556,868.00 ","$544,131.00 ","$557,273.00 ","$552,162.00 ","$618,594.00 ","$602,588.00 ","$600,521.00 ","$594,869.00 ","$620,765 "
398,MORRIS PLAINS BOROUGH,1423,Morris,40.84,-74.48,"$259,502.53 ","$284,873.00 ","$316,915.00 ","$367,754.00 ","$391,762.00 ","$461,762.00 ","$482,569.00 ","$480,167.00 ","$501,895.00 ","$435,487.00 ","$460,148.00 ","$476,527.00 ","$439,592.00 ","$422,690.00 ","$420,918.00 ","$460,334.00 ","$448,761.00 ","$466,392.00 ","$474,675.00 ","$492,127 "
399,MORRISTOWN TOWN,1424,Morris,40.8,-74.48,"$236,239.73 ","$255,163.00 ","$279,070.00 ","$318,341.00 ","$392,118.00 ","$417,614.00 ","$489,977.00 ","$472,261.00 ","$441,862.00 ","$430,770.00 ","$387,374.00 ","$458,819.00 ","$442,817.00 ","$395,572.00 ","$410,842.00 ","$452,921.00 ","$442,299.00 ","$481,359.00 ","$490,068.00 ","$499,068 "
400,MOUNTAIN LAKES BOROUGH,1425,Morris,40.89,-74.44,"$518,834.33 ","$604,445.00 ","$667,301.00 ","$722,943.00 ","$815,233.00 ","$1,024,283.00 ","$902,375.00 ","$941,696.00 ","$1,064,614.00 ","$728,136.00 ","$868,803.00 ","$949,886.00 ","$914,460.00 ","$918,865.00 ","$868,451.00 ","$933,020.00 ","$948,430.00 ","$877,583.00 ","$881,337.00 ","$838,375 "
401,MOUNT ARLINGTON BOROUGH,1426,Morris,40.92,-74.64,"$179,446.86 ","$202,861.00 ","$228,269.00 ","$254,235.00 ","$288,700.00 ","$327,638.00 ","$371,496.00 ","$419,181.00 ","$368,668.00 ","$339,881.00 ","$322,973.00 ","$322,598.00 ","$355,454.00 ","$356,054.00 ","$322,876.00 ","$282,091.00 ","$302,591.00 ","$330,360.00 ","$348,519.00 ","$330,704 "
402,MORRIS,1422,Morris,40.7961,-74.4938,"$369,868.60 ","$248,236.00 ","$266,161.00 ","$303,815.00 ","$353,709.00 ","$376,763.00 ","$438,928.00 ","$417,649.00 ","$430,404.00 ","$386,815.00 ","$343,773.00 ","$338,666.00 ","$334,710.00 ","$337,771.00 ","$353,112.00 ","$357,626.00 ","$353,769.00 ","$356,133.00 ","$367,234.00 ","$363,541 "
403,NETCONG BOROUGH,1428,Morris,40.9,-74.7,"$145,124.50 ","$177,321.00 ","$174,054.00 ","$186,037.00 ","$240,619.00 ","$285,936.00 ","$310,327.00 ","$285,911.00 ","$289,574.00 ","$235,333.00 ","$257,600.00 ","$211,769.00 ","$258,699.00 ","$227,756.00 ","$213,577.00 ","$215,735.00 ","$249,922.00 ","$236,512.00 ","$251,522.00 ","$272,736 "
404,MOUNT OLIVE,1427,Morris,40.8576,-74.7105,"$216,546.12 ","$251,181.00 ","$270,151.00 ","$310,840.00 ","$348,529.00 ","$392,326.00 ","$434,668.00 ","$422,653.00 ","$414,168.00 ","$383,451.00 ","$386,223.00 ","$377,811.00 ","$374,936.00 ","$366,953.00 ","$380,536.00 ","$383,656.00 ","$388,964.00 ","$386,561.00 ","$408,019.00 ","$415,565 "
405,PARSIPPANY-TROY HILLS,1429,Morris,40.8601,-74.4171,"$223,564.81 ","$361,544.00 ","$385,065.00 ","$460,161.00 ","$464,301.00 ","$530,070.00 ","$586,429.00 ","$553,119.00 ","$567,265.00 ","$522,711.00 ","$532,582.00 ","$512,170.00 ","$492,931.00 ","$500,863.00 ","$527,321.00 ","$506,969.00 ","$534,804.00 ","$610,892.00 ","$567,762.00 ","$509,384 "
406,PEQUANNOCK,1431,Morris,40.9467,-74.2958,"$236,218.81 ","$262,772.00 ","$279,267.00 ","$310,176.00 ","$364,236.00 ","$413,740.00 ","$490,051.00 ","$425,908.00 ","$452,556.00 ","$428,593.00 ","$395,771.00 ","$375,595.00 ","$370,073.00 ","$367,619.00 ","$392,538.00 ","$372,174.00 ","$412,534.00 ","$434,233.00 ","$413,982.00 ","$446,693 "
407,RANDOLPH,1432,Morris,40.8476,-74.5748,"$379,316.84 ","$381,361.00 ","$401,049.00 ","$469,165.00 ","$505,576.00 ","$543,078.00 ","$607,458.00 ","$608,741.00 ","$576,678.00 ","$584,160.00 ","$517,820.00 ","$554,732.00 ","$501,405.00 ","$509,656.00 ","$547,916.00 ","$527,336.00 ","$529,560.00 ","$533,955.00 ","$535,363.00 ","$542,252 "
408,RIVERDALE BOROUGH,1433,Morris,40.99,-74.31,"$223,030.43 ","$203,267.00 ","$253,169.00 ","$254,085.00 ","$323,984.00 ","$368,126.00 ","$392,757.00 ","$363,653.00 ","$368,865.00 ","$331,991.00 ","$326,623.00 ","$331,130.00 ","$279,702.00 ","$299,932.00 ","$288,385.00 ","$306,108.00 ","$291,853.00 ","$322,474.00 ","$313,113.00 ","$338,573 "
409,ROCKAWAY BOROUGH,1434,Morris,40.9,-74.52,"$173,811.36 ","$207,323.00 ","$221,260.00 ","$268,905.00 ","$296,170.00 ","$303,640.00 ","$354,948.00 ","$353,324.00 ","$342,143.00 ","$337,133.00 ","$302,200.00 ","$328,462.00 ","$275,438.00 ","$280,556.00 ","$307,158.00 ","$292,048.00 ","$287,895.00 ","$330,237.00 ","$326,221.00 ","$299,300 "
410,ROCKAWAY,1435,Morris,40.9268,-74.5062,"$204,358.43 ","$229,532.00 ","$248,248.00 ","$291,576.00 ","$315,630.00 ","$370,730.00 ","$413,688.00 ","$408,401.00 ","$409,218.00 ","$381,630.00 ","$349,181.00 ","$333,608.00 ","$304,164.00 ","$331,202.00 ","$339,357.00 ","$357,811.00 ","$337,407.00 ","$346,043.00 ","$352,888.00 ","$391,941 "
